species_id	species_alt_id	max_complete	min_contam	max_qs
OTU-18963	271315	77.47	0.63	74.32000124454498
OTU-14412	271316	58.56	2.15	47.81000089645386
OTU-04230	271317	61.96	2.98	47.059998989105225
OTU-23276	271318	98.31	0	98.30999755859375
OTU-05176	271319	77.6	2.97	62.749998331069946
OTU-23608	271320	85.61	6.08	55.21000099182129
OTU-19891	271321	94.49	1.55	86.73999810218811
OTU-06359	271322	99.49	0.19	98.53999787569046
OTU-15922	271323	75	1.14	69.30000007152557
OTU-06022	271324	100	0.75	96.25
OTU-02356	271325	99.34	1.97	89.48999619483948
OTU-21663	271326	96.79	1.39	89.84000098705292
OTU-00700	271327	100	0	100
OTU-20280	271328	98.99	0.34	97.28999784588814
OTU-12340	271329	78.41	1.11	72.8600035905838
OTU-23736	271330	100	1.36	93.19999992847443
OTU-16566	271331	99.57	0	98.69999694824219
OTU-09373	271332	99.44	1.96	89.64000225067139
OTU-05827	271333	100	0.49	97.54999995231628
OTU-23482	271334	81.83	3.72	63.23000168800354
OTU-16836	271335	99.37	0.78	95.47000288963318
OTU-22665	271336	95.83	1.22	89.73000168800354
OTU-17424	271337	100	0.42	97.90000006556511
OTU-18067	271338	99.57	0.32	97.969999730587
OTU-04558	271339	95.38	5.96	65.5799970626831
OTU-06392	271340	99.67	0.83	95.51999825239182
OTU-11627	271341	99.19	0.81	95.14000242948532
OTU-17629	271342	54.22	0	54.220001220703125
OTU-23254	271343	96.56	2.25	85.30999755859375
OTU-18265	271344	99.12	0.65	95.87000286579132
OTU-16347	271345	100	0	100
OTU-19106	271346	99.55	0.47	97.20000305771828
OTU-14040	271347	100	2.11	89.45000052452087
OTU-09260	271348	99.33	2.06	89.03000211715698
OTU-01586	271349	82.27	1.57	74.41999638080597
OTU-21583	271350	99.03	0.94	94.3299987912178
OTU-09506	271351	98.68	1.66	90.38000047206879
OTU-12517	271352	94.74	1.95	84.98999762535095
OTU-10186	271353	99.06	0.09	98.60999754071236
OTU-19628	271354	98.29	0.48	95.89000096917152
OTU-08652	271355	83.36	3.25	67.11000061035156
OTU-06499	271356	99.29	0.29	97.8400009572506
OTU-18326	271357	99.14	0.97	94.28999924659729
OTU-10831	271358	78.09	1.61	70.03999626636505
OTU-15011	271359	69.91	0	69.91000366210938
OTU-01795	271360	100	0	100
OTU-12913	271361	79.19	0.17	78.34000243246555
OTU-09433	271362	99.39	4.56	76.58999967575073
OTU-16850	271363	100	0.78	96.10000014305115
OTU-01600	271364	55.09	3.45	37.83999991416931
OTU-22218	271365	63.82	4.77	39.350000858306885
OTU-07274	271366	99.84	1.91	90.28999650478363
OTU-09280	271367	99.34	0.66	96.0399962067604
OTU-16908	271368	100	0	100
OTU-06348	271369	72.42	2.29	60.969998359680176
OTU-00742	271370	62.29	6.31	30.74000120162964
OTU-16903	271371	99.68	0.95	94.93000036478043
OTU-07335	271372	99.84	0	99.83999633789062
OTU-17208	271373	99.51	0.41	97.46000215411186
OTU-13030	271374	85.3	0	85.30000305175781
OTU-15503	271375	72.54	0	72.54000091552734
OTU-11763	271376	98.59	1.41	91.53999650478363
OTU-10751	271377	99.81	0.75	96.05999755859375
OTU-11563	271378	82.44	2.1	71.94000291824341
OTU-03134	271379	99.47	1.58	91.5700010061264
OTU-12743	271380	90.68	0.67	87.33000022172928
OTU-05744	271381	79	5.46	51.69999980926514
OTU-00888	271382	60.9	0	60.900001525878906
OTU-16650	271383	76.97	1.42	69.87000143527985
OTU-00645	271384	99.35	0.65	96.09999859333038
OTU-20598	271385	100	0	100
OTU-20044	271386	95.38	0.86	91.0799971818924
OTU-02315	271387	99.54	1.95	89.79000067710876
OTU-00384	271388	86.02	3.22	69.91999650001526
OTU-11002	271389	98.9	1.24	92.70000147819519
OTU-05581	271390	100	0	100
OTU-20357	271391	99.97	0.58	97.07000130414963
OTU-06290	271392	66.49	1.1	60.98999774456024
OTU-08381	271393	97.88	0.42	95.77999731898308
OTU-16556	271394	93.04	0.65	89.79000103473663
OTU-03940	271395	99.93	1.09	94.48000013828278
OTU-15820	271396	58.2	0	58.20000076293945
OTU-12829	271397	98.52	0	98.5199966430664
OTU-18108	271398	99.7	0.52	97.09999704360962
OTU-23592	271399	99.32	3.42	82.21999931335449
OTU-07774	271400	77.69	0.99	72.74000239372253
OTU-09608	271401	98.68	0.99	93.73000025749207
OTU-23447	271402	90.54	1.38	83.6400009393692
OTU-14968	271403	52.82	0.85	48.56999957561493
OTU-18770	271404	64.61	2.16	53.81000018119812
OTU-08853	271405	96.63	0	96.62999725341797
OTU-22775	271406	99.82	1.78	90.91999983787537
OTU-00151	271407	96.12	0	96.12000274658203
OTU-14513	271408	69.03	0	69.02999877929688
OTU-04228	271409	78.93	0.27	77.5800002515316
OTU-14794	271410	69.48	0.97	64.63000321388245
OTU-09504	271411	97.68	2.21	86.63000011444092
OTU-23520	271412	80.97	2.03	70.82000136375427
OTU-01783	271413	99.22	1.05	93.9700014591217
OTU-09083	271414	84.9	1.63	76.75000154972076
OTU-04664	271415	57.38	7.43	20.23000192642212
OTU-12052	271416	99.21	6.75	65.45999908447266
OTU-19959	271417	99.74	0.63	96.58999788761139
OTU-02413	271418	99.71	0	99.70999908447266
OTU-10279	271419	99.48	0.52	96.88000345230103
OTU-16237	271420	100	0	100
OTU-15280	271421	54.94	1.23	48.78999853134155
OTU-18485	271422	99.66	0.96	94.51999980211258
OTU-12407	271423	85.78	1.32	79.17999851703644
OTU-14419	271424	65.38	3.36	48.57999777793884
OTU-20419	271425	99.52	0.92	94.9199965596199
OTU-13288	271426	61.56	3.57	43.710001707077026
OTU-22988	271427	99.11	1.68	90.710000872612
OTU-23278	271428	100	0.62	96.89999997615814
OTU-02193	271429	99.49	0	99.48999786376953
OTU-09151	271430	97.8	0	86.80000281333923
OTU-01983	271431	100	0.18	99.09999996423721
OTU-23132	271432	98.85	0	94.25
OTU-04063	271433	57.25	6.91	22.700000762939453
OTU-01176	271434	100	0	100
OTU-09644	271435	98.68	0.22	97.58000031113625
OTU-12181	271436	85.6	1.5	78.0999984741211
OTU-23461	271437	93.24	1.69	84.78999757766724
OTU-22638	271438	100	0	100
OTU-14370	271439	97.8	3.3	81.30000329017639
OTU-06438	271440	99.62	0	99.62000274658203
OTU-08308	271441	99.07	0.88	94.66999971866608
OTU-12654	271442	88.48	0.02	88.38000335916877
OTU-21544	271443	63.38	3.2	47.380000829696655
OTU-17550	271444	98.52	1.36	91.71999657154083
OTU-09855	271445	94.7	6.6	61.699997425079346
OTU-13760	271446	98.95	0	98.94999694824219
OTU-10048	271447	99.63	0.19	98.6799972653389
OTU-03748	271448	99.23	1.06	93.93000364303589
OTU-13592	271449	80.38	1.42	73.27999746799469
OTU-02240	271450	98.99	1.01	93.93999791145325
OTU-11597	271451	95.54	2.96	80.74000072479248
OTU-01781	271452	95.93	0.61	92.88000023365021
OTU-18640	271453	77.72	1.75	68.97000122070312
OTU-14952	271454	71.78	2.97	56.92999863624573
OTU-09991	271455	99.45	0.55	96.69999688863754
OTU-04237	271456	99.19	0.81	95.14000242948532
OTU-16557	271457	74.19	0	74.19000244140625
OTU-16294	271458	73.46	3.57	55.60999941825867
OTU-08587	271459	68.64	5.16	42.84000015258789
OTU-10039	271460	99.19	2.37	87.34000301361084
OTU-07999	271461	99.56	0.23	98.40999753773212
OTU-01741	271462	93.13	0.49	90.67999720573425
OTU-01435	271463	53.13	2.56	40.33000135421753
OTU-14042	271464	99.91	3.48	82.51000356674194
OTU-05091	271465	95.03	2.86	80.72999930381775
OTU-16837	271466	98.75	0	98.75
OTU-02914	271467	99.69	1.03	94.5400025844574
OTU-07256	271468	100	0.64	96.80000007152557
OTU-10803	271469	93.82	3.37	76.97000026702881
OTU-10951	271470	98.56	0.57	95.70999759435654
OTU-23076	271471	98.82	0	98.81999969482422
OTU-07663	271472	74.91	4.85	50.66000413894653
OTU-10927	271473	67.76	1.12	62.16000211238861
OTU-06198	271474	84.89	1.88	75.4899994134903
OTU-02399	271475	98.54	0.58	95.64000099897385
OTU-06965	271476	69.63	1.98	59.72999715805054
OTU-11467	271477	85.82	3.19	69.86999940872192
OTU-01236	271478	74.45	1.6	66.4499968290329
OTU-22046	271479	100	0.14	99.29999999701977
OTU-07046	271480	100	0.25	98.75
OTU-07593	271481	59.7	9.85	10.44999885559082
OTU-12351	271482	100	3.64	81.79999947547913
OTU-14231	271483	98.02	0.03	97.86999664641917
OTU-13218	271484	81.45	2.91	66.89999651908875
OTU-13031	271485	70.13	3.36	53.32999777793884
OTU-14203	271486	82.43	0.67	79.08000022172928
OTU-00603	271487	99.19	1.27	92.84000253677368
OTU-22029	271488	100	1.38	93.10000002384186
OTU-14514	271489	73.3	1.1	67.80000293254852
OTU-17376	271490	99.72	0.77	95.87000131607056
OTU-19616	271491	75.56	0.95	70.8099976181984
OTU-16546	271492	90.81	0.72	87.2099974155426
OTU-05313	271493	100	0	100
OTU-00625	271494	75.29	0.2	74.29000090062618
OTU-03431	271495	99.22	0	99.22000122070312
OTU-16927	271496	76.68	1.02	71.58000040054321
OTU-23400	271497	84.63	0	84.62999725341797
OTU-04505	271498	94.91	0.93	90.26000362634659
OTU-22530	271499	52.62	0	52.619998931884766
OTU-22788	271500	99.57	0.47	97.21999970078468
OTU-21501	271501	100	0.07	99.64999999850988
OTU-05941	271502	68.38	0.89	63.92999732494354
OTU-13889	271503	99.06	2.39	87.10999703407288
OTU-14962	271504	58.99	0	58.33000183105469
OTU-08240	271505	62.32	5.71	33.769999504089355
OTU-05763	271506	90.09	5.5	62.589996337890625
OTU-17520	271507	99.91	1.63	91.76000368595123
OTU-12724	271508	90.36	2.68	76.96000027656555
OTU-02811	271509	98.18	0.34	96.48000028729439
OTU-02560	271510	98.35	0	95.04000091552734
OTU-05615	271511	86.57	0.48	84.1699997484684
OTU-20355	271512	100	0	100
OTU-20286	271513	99.49	2.83	85.33999824523926
OTU-14459	271514	84.63	0.85	76.23999774456024
OTU-00472	271515	99.15	1.7	90.65000128746033
OTU-19996	271516	97.39	1.44	90.18999910354614
OTU-23321	271517	98.28	1.72	89.67999863624573
OTU-03546	271518	100	1.14	94.30000007152557
OTU-03342	271519	99.04	0.53	96.39000105857849
OTU-07983	271520	99.41	1.18	93.51000392436981
OTU-11257	271521	99.73	1.36	92.93000328540802
OTU-04500	271522	94.91	0.93	90.26000362634659
OTU-05694	271523	52.23	6.9	17.72999906539917
OTU-17949	271524	99.6	0.3	98.09999841451645
OTU-00354	271525	96.8	0	96.80000305175781
OTU-13379	271526	99.33	0	99.33000183105469
OTU-02294	271527	96.27	1.43	89.11999690532684
OTU-23737	271528	63.31	0	63.310001373291016
OTU-02455	271529	84.01	0.36	82.2100020647049
OTU-07369	271530	98.86	0	98.86000061035156
OTU-01239	271531	94.52	0	94.5199966430664
OTU-16377	271532	96.37	1.35	89.45999896526337
OTU-00498	271533	94.17	0	94.16999816894531
OTU-04009	271534	98.08	0.55	95.33000177145004
OTU-16431	271535	99.68	0	99.68000030517578
OTU-19687	271536	100	0	100
OTU-07073	271537	100	0	100
OTU-22009	271538	97.78	0.62	94.67999875545502
OTU-13806	271539	99.3	2.1	88.80000352859497
OTU-07776	271540	66.17	0.99	61.2199981212616
OTU-22770	271541	100	2.02	89.90000009536743
OTU-00913	271542	66.98	0	66.9800033569336
OTU-15078	271543	51.29	0.4	49.29000088572502
OTU-06495	271544	99.22	0.29	97.77000126242638
OTU-20900	271545	51.33	0	51.33000183105469
OTU-02642	271546	99.11	0.49	96.66000056266785
OTU-08487	271547	98.39	2.58	85.48999977111816
OTU-23319	271548	96.55	1.72	87.95000290870667
OTU-17115	271549	73.31	4.48	50.90999746322632
OTU-04619	271550	54.31	0	54.310001373291016
OTU-18874	271551	99.53	0	99.52999877929688
OTU-03458	271552	98.79	0.52	96.19000101089478
OTU-01930	271553	100	0.58	97.1000000834465
OTU-04479	271554	98.98	0	98.9800033569336
OTU-18178	271555	80.08	3.92	60.48000144958496
OTU-04242	271556	84.58	3.79	65.63000202178955
OTU-13970	271557	92.31	1.69	83.85999727249146
OTU-22143	271558	100	0.28	98.59999999403954
OTU-09407	271559	97.22	2.27	85.87000131607056
OTU-01884	271560	100	0	100
OTU-18509	271561	87.09	0.79	83.13999623060226
OTU-02732	271562	99.67	1.06	94.36999845504761
OTU-06058	271563	100	0.6	96.99999988079071
OTU-21296	271564	98.82	1.36	92.01999962329865
OTU-15559	271565	52.15	0	52.150001525878906
OTU-00978	271566	78.67	1.64	70.46999824047089
OTU-08422	271567	80.29	1.82	71.1900006532669
OTU-04481	271568	97.05	0.42	94.95000311732292
OTU-05997	271569	100	0.3	98.49999994039536
OTU-00732	271570	99.18	0	99.18000030517578
OTU-12481	271571	53.43	6.14	22.730000972747803
OTU-18709	271572	61.33	3.25	45.08000183105469
OTU-02195	271573	94.29	1.02	89.19000101089478
OTU-06956	271574	99.62	0	99.62000274658203
OTU-16607	271575	54.39	0	54.38999938964844
OTU-21254	271576	81.9	0	81.9000015258789
OTU-04320	271577	100	0	100
OTU-18165	271578	100	0	100
OTU-18381	271579	99.48	0.71	95.93000346422195
OTU-18771	271580	92.15	1.16	86.35000169277191
OTU-17633	271581	83.8	3.12	68.2000036239624
OTU-19141	271582	99.26	0.19	98.3100021481514
OTU-04928	271583	51.72	8.31	10.169999122619629
OTU-06627	271584	99.67	0	99.66999816894531
OTU-09464	271585	99.45	0.81	95.39999693632126
OTU-03508	271586	100	0.53	97.35000014305115
OTU-01237	271587	89.08	3.41	72.03000140190125
OTU-21012	271588	93.38	4.73	69.72999715805054
OTU-22672	271589	60.18	2.44	47.980000019073486
OTU-07722	271590	76.4	0.99	71.45000147819519
OTU-04929	271591	51.33	9.57	3.4800033569335938
OTU-20299	271592	99.48	0.69	96.03000336885452
OTU-20149	271593	99.66	0.88	95.26000368595123
OTU-00474	271594	74.87	0.43	72.72000271081924
OTU-03575	271595	99.64	7.93	59.99000024795532
OTU-11902	271596	84.41	0	84.41000366210938
OTU-16469	271597	91.19	2.1	80.69000291824341
OTU-15088	271598	73.76	0	73.76000213623047
OTU-14591	271599	86.81	3.41	69.75999712944031
OTU-02636	271600	99.5	0.47	97.15000000596046
OTU-23159	271601	85.2	0.8	81.19999688863754
OTU-20541	271602	98.02	0.54	95.31999653577805
OTU-09445	271603	98.91	2.08	88.5100040435791
OTU-17487	271604	99.7	0.3	98.19999688863754
OTU-00430	271605	97.22	2.61	84.170001745224
OTU-09760	271606	100	1.21	93.94999980926514
OTU-12990	271607	86.53	1.34	79.82999861240387
OTU-20203	271608	99.47	1.32	92.87000095844269
OTU-09848	271609	97.17	2.56	84.36999845504761
OTU-12519	271610	98.54	0.58	95.64000099897385
OTU-15033	271611	74.84	0	74.83999633789062
OTU-03402	271612	99.48	1.74	90.78000330924988
OTU-12438	271613	98.1	0	98.0999984741211
OTU-20833	271614	100	0.27	98.64999994635582
OTU-15091	271615	51.6	1.32	44.99999821186066
OTU-20324	271616	98.59	0	98.58999633789062
OTU-10472	271617	53.46	7.73	14.809998989105225
OTU-07881	271618	98.9	0	98.9000015258789
OTU-15117	271619	71.95	0	71.94999694824219
OTU-23710	271620	96.74	2.04	86.5399980545044
OTU-01760	271621	58.56	6.74	24.860002517700195
OTU-09532	271622	99.43	0.29	97.98000034689903
OTU-19833	271623	92.65	2.31	81.1000018119812
OTU-02011	271624	89.82	1.7	77.51999950408936
OTU-18072	271625	99.36	0.11	98.8100006133318
OTU-04592	271626	63.01	0.86	58.70999825000763
OTU-06077	271627	100	0.6	96.99999988079071
OTU-08722	271628	81.38	2.66	68.07999682426453
OTU-04723	271629	51.03	8.62	7.929999351501465
OTU-01642	271630	100	0.47	97.65000000596046
OTU-00257	271631	81.99	7.72	43.38999891281128
OTU-21624	271632	100	0.5	97.5
OTU-11181	271633	98.63	2.16	87.82999682426453
OTU-19208	271634	99.32	0.46	97.01999965310097
OTU-08728	271635	99.4	0.1	98.90000151842833
OTU-15661	271636	51.97	0.85	47.720001101493835
OTU-12665	271637	55.16	9.94	5.4600019454956055
OTU-15746	271639	57.25	0.93	52.59999996423721
OTU-17117	271640	98.77	0.41	96.7199966609478
OTU-11541	271641	98.39	0.83	94.23999947309494
OTU-09852	271642	100	0	100
OTU-02000	271643	99.45	0.55	96.69999688863754
OTU-16315	271644	81.35	1.62	73.24999845027924
OTU-19470	271645	98.91	0.7	95.41000372171402
OTU-14516	271646	61.54	1.1	56.040000796318054
OTU-21290	271647	95.27	5.46	67.96999645233154
OTU-02053	271648	100	0	100
OTU-13372	271649	66.64	1.14	60.93999946117401
OTU-04485	271650	98.95	0.42	96.8499970138073
OTU-00934	271651	56.4	6.93	21.75000238418579
OTU-14828	271652	77.14	2.15	66.38999891281128
OTU-22704	271653	71.03	0	71.02999877929688
OTU-05739	271654	100	2.32	86.10000014305115
OTU-07416	271655	95.47	0.35	93.72000125050545
OTU-07118	271656	100	0.16	99.2000000178814
OTU-23230	271657	85.66	2.1	75.16000413894653
OTU-02162	271658	99.49	0.67	96.13999778032303
OTU-01616	271659	74.5	1.18	68.60000026226044
OTU-08520	271660	99.87	0.89	95.4200028181076
OTU-19440	271661	64.66	1.72	56.06000351905823
OTU-16124	271662	78.89	1.12	72.5100005865097
OTU-15300	271663	74.01	1.85	64.76000201702118
OTU-07792	271664	85.48	0.99	80.53000330924988
OTU-09725	271665	99.34	0	99.33999633789062
OTU-02829	271666	80.77	0	80.6500015258789
OTU-09215	271667	98	1.11	92.44999992847443
OTU-23364	271668	85.59	2.26	74.28999638557434
OTU-15744	271669	68.75	0	64.51000213623047
OTU-07825	271670	85.43	0.99	80.48000025749207
OTU-23640	271671	56.84	2.03	46.69000029563904
OTU-16273	271672	100	0.58	97.1000000834465
OTU-01592	271673	68.63	0.99	63.67999720573425
OTU-23300	271674	94.44	4.4	72.44000196456909
OTU-21041	271675	100	1.73	91.34999990463257
OTU-16040	271676	87.91	0	87.91000366210938
OTU-01329	271677	94.06	1.3	87.55999779701233
OTU-13579	271678	99.29	3.19	83.34000062942505
OTU-22273	271679	98.3	0.79	94.35000294446945
OTU-09431	271680	98.2	3.55	80.44999718666077
OTU-00619	271681	99.87	0.19	98.92000275850296
OTU-01467	271682	84.14	5.17	58.28999900817871
OTU-05766	271683	89.15	4.53	66.50000047683716
OTU-13135	271684	89.43	3.02	74.33000040054321
OTU-07270	271685	97.61	0.48	95.21000066399574
OTU-10636	271686	99.62	0	99.62000274658203
OTU-01989	271687	100	1.62	91.89999997615814
OTU-01240	271688	97.85	2.69	84.3999981880188
OTU-10921	271689	97.75	1.12	92.14999997615814
OTU-20752	271690	99.81	0.23	98.65999753773212
OTU-10629	271691	92.17	0	92.16999816894531
OTU-18170	271692	72.73	0.86	68.43000328540802
OTU-01982	271693	100	1.26	93.70000004768372
OTU-15276	271694	63.68	0	63.68000030517578
OTU-20098	271695	100	0	100
OTU-05764	271696	61	0.74	57.299999952316284
OTU-01347	271697	92.94	5.13	67.29000186920166
OTU-06774	271698	86.86	2.57	74.01000094413757
OTU-21658	271699	98.49	1.72	89.88999772071838
OTU-11490	271700	99.32	1.01	94.26999974250793
OTU-00994	271701	58.75	0.8	54.749999940395355
OTU-10125	271702	99.3	0	99.30000305175781
OTU-08758	271703	84.52	1.33	77.86999642848969
OTU-06634	271704	99.67	0.99	94.7199981212616
OTU-19357	271705	98.07	0.41	96.01999971270561
OTU-02028	271706	98.93	0.63	95.78000032901764
OTU-06227	271707	61.65	0.54	58.950001418590546
OTU-12620	271708	98.99	1.01	93.93999791145325
OTU-15401	271709	57.23	0.99	52.27999949455261
OTU-05506	271710	92.31	0	92.30999755859375
OTU-10480	271711	99.82	0.2	98.81999967992306
OTU-06412	271712	100	0	100
OTU-17704	271713	53.81	0.45	51.56000143289566
OTU-17765	271714	99.35	0	99.3499984741211
OTU-00760	271715	85.98	1.4	78.98000347614288
OTU-14298	271716	54.09	1.12	48.49000012874603
OTU-17279	271717	100	0.43	97.84999996423721
OTU-20711	271718	100	0.54	97.29999989271164
OTU-22602	271719	81.53	0	81.52999877929688
OTU-20868	271720	99.7	0.31	98.14999693632126
OTU-05116	271721	100	0.55	97.24999994039536
OTU-03034	271722	77.85	3.07	62.499998807907104
OTU-03446	271723	99.83	0	99.83000183105469
OTU-21311	271724	98.82	1.27	92.46999979019165
OTU-17602	271725	100	0	100
OTU-18977	271726	99.84	0.31	98.2899963259697
OTU-11171	271727	99.8	3.65	81.55000257492065
OTU-09099	271728	96.14	2.64	82.93999886512756
OTU-09723	271729	99.34	0	99.33999633789062
OTU-17613	271730	78.42	0.95	73.66999822854996
OTU-20899	271731	97.66	3.02	82.5600037574768
OTU-15779	271732	65.75	2.59	52.80000042915344
OTU-06805	271733	71.34	7.85	32.08999681472778
OTU-08471	271734	89.68	1.11	84.13000023365021
OTU-14564	271735	80.12	3.3	63.62000298500061
OTU-03998	271736	100	3.74	81.29999995231628
OTU-18813	271737	99.81	0.38	97.90999758243561
OTU-03970	271738	100	2.58	87.10000038146973
OTU-03533	271739	100	0	100
OTU-18701	271740	51.72	6.9	17.220000743865967
OTU-03549	271741	100	2	90
OTU-01839	271742	99.42	0.29	97.96999821066856
OTU-06707	271743	93.4	0.74	89.70000147819519
OTU-10490	271744	90.96	0.81	86.90999907255173
OTU-04022	271745	97.62	2.11	87.0700032711029
OTU-23152	271746	86.25	0.8	82.24999994039536
OTU-20905	271747	81.94	1.17	76.09000265598297
OTU-21493	271748	100	0.09	99.5499999821186
OTU-23250	271749	86.52	0	86.5199966430664
OTU-10638	271750	99.62	0	99.62000274658203
OTU-02615	271751	99.73	0.63	96.58000338077545
OTU-08199	271752	67.75	0	67.75
OTU-07634	271753	69.55	8.28	28.150004386901855
OTU-00883	271754	65.97	0.65	62.720001339912415
OTU-00715	271755	97.34	0.68	93.93999630212784
OTU-02830	271756	81.06	0	81.05999755859375
OTU-00492	271757	98.44	0.99	93.49000239372253
OTU-21059	271758	99.34	0.58	96.43999642133713
OTU-15154	271759	67.43	0	67.43000030517578
OTU-19226	271760	99.84	0.6	96.83999621868134
OTU-05048	271761	98.88	0.56	96.07999724149704
OTU-14938	271762	54.73	0.99	49.77999949455261
OTU-21996	271763	79.7	2.28	68.29999709129333
OTU-21754	271764	100	0.09	99.5499999821186
OTU-01321	271765	64.05	0.85	59.80000293254852
OTU-04143	271766	69.29	0.81	65.24000090360641
OTU-20710	271767	100	0	100
OTU-18594	271768	81.69	1.52	74.09000253677368
OTU-11723	271769	98.83	1.61	90.78000175952911
OTU-10925	271770	96.63	0	96.62999725341797
OTU-22151	271771	99.68	0.32	98.08000034093857
OTU-21081	271772	99.45	1.25	93.09999704360962
OTU-01076	271773	65.39	0	65.38999938964844
OTU-16306	271774	92.24	1.8	79.45999932289124
OTU-04812	271775	90.18	0.37	84.93000054359436
OTU-19258	271776	98.89	0.6	95.88999927043915
OTU-09405	271777	98.61	4.32	77.00999975204468
OTU-12991	271778	85.87	7.27	49.52000284194946
OTU-02373	271779	99.71	0	99.70999908447266
OTU-15960	271780	91.7	1.18	85.79999721050262
OTU-02299	271781	99.03	0	99.02999877929688
OTU-07529	271782	96.43	0	96.43000030517578
OTU-20925	271783	99.91	0.03	99.76000366546214
OTU-12906	271784	90.21	0	90.20999908447266
OTU-00623	271785	60.26	1.33	53.60999810695648
OTU-01623	271786	51.72	0	51.720001220703125
OTU-01549	271787	50.85	0.85	46.599998354911804
OTU-16001	271788	98.75	3.12	83.15000057220459
OTU-00047	271789	95.79	2.8	81.79000115394592
OTU-01183	271790	97.31	0.81	93.25999754667282
OTU-04478	271791	99.39	0	99.38999938964844
OTU-10743	271792	78.65	0.3	77.15000146627426
OTU-21425	271793	90.87	1.37	84.02000272274017
OTU-12926	271794	98.04	0.67	94.69000083208084
OTU-08416	271795	93.88	7.28	57.47999620437622
OTU-07716	271796	98.58	0	98.58000183105469
OTU-05165	271797	96.68	0	96.68000030517578
OTU-02303	271798	99.77	0.61	96.71999657154083
OTU-17939	271799	100	1.22	93.89999985694885
OTU-14397	271800	63.57	4.31	42.019999980926514
OTU-01401	271801	94.82	5.13	69.16999912261963
OTU-04433	271802	95.71	0.99	90.75999903678894
OTU-22534	271803	61	2.3	49.50000023841858
OTU-06658	271804	99.5	0.38	97.60000002384186
OTU-19008	271805	55.08	3.02	39.98000192642212
OTU-01715	271806	99.71	0	99.70999908447266
OTU-22842	271807	99.2	0.63	96.04999697208405
OTU-05263	271808	91	1.26	84.70000004768372
OTU-08531	271809	98.02	0.15	97.26999661326408
OTU-23559	271810	80.12	0	80.12000274658203
OTU-00924	271811	78.45	0	78.44999694824219
OTU-03880	271812	99.49	1.6	91.48999774456024
OTU-09511	271813	89.19	2.6	76.19000291824341
OTU-16445	271814	73.23	1.68	64.83000361919403
OTU-02518	271815	99.89	0	99.88999938964844
OTU-02802	271816	100	0	100
OTU-21038	271817	95.29	0.68	91.89000087976456
OTU-14169	271818	94.21	0.2	93.2099990695715
OTU-06501	271819	99.65	0.23	98.50000150501728
OTU-05494	271820	90.86	3.36	74.06000113487244
OTU-13510	271821	77.09	3.92	57.4899959564209
OTU-04824	271822	57.87	5.21	31.819998741149902
OTU-04825	271823	90.66	1.09	85.21000349521637
OTU-05583	271824	70.38	2.64	57.179996728897095
OTU-16685	271825	78.7	0	78.69999694824219
OTU-19339	271826	99.84	0	99.83999633789062
OTU-14126	271827	76.78	1.11	71.2299987077713
OTU-08994	271828	98.42	0.47	96.06999817490578
OTU-21944	271829	50.64	5.34	23.939998626708984
OTU-23363	271830	57.42	0.84	53.21999830007553
OTU-16054	271831	94.51	4.52	71.9100022315979
OTU-14229	271832	99	1.03	93.85000014305115
OTU-04593	271833	72.15	2.23	61.000001430511475
OTU-10155	271834	99.46	1.09	94.00999891757965
OTU-01598	271835	68.92	0	66.18000030517578
OTU-06126	271836	99.7	0.76	95.8999969959259
OTU-13869	271837	97.61	0	97.61000061035156
OTU-17093	271838	99.39	1.84	90.18999922275543
OTU-12188	271839	99.55	1.34	92.85000288486481
OTU-17749	271840	99.24	1.82	90.1399976015091
OTU-00884	271841	71.26	3.74	52.56000208854675
OTU-16615	271842	51.48	1.2	45.47999930381775
OTU-19630	271843	84.37	3.02	69.27000284194946
OTU-11535	271844	82.29	3.02	67.19000101089478
OTU-04149	271845	95.09	1.89	85.6399964094162
OTU-18026	271846	93.22	0.84	89.02000135183334
OTU-19964	271847	96.27	0	96.2699966430664
OTU-15051	271848	78.55	1.65	70.3000031709671
OTU-20155	271849	63.17	2.73	49.51999807357788
OTU-08828	271850	93.82	2.25	82.56999969482422
OTU-14217	271851	94.56	0	94.55999755859375
OTU-03364	271852	99.45	0	99.37999725341797
OTU-21080	271853	93.72	1.63	85.57000124454498
OTU-13809	271854	99.3	2.1	88.80000352859497
OTU-05513	271855	81.67	3.84	62.469998598098755
OTU-00339	271856	55.57	0.8	51.569999635219574
OTU-17436	271857	100	0	100
OTU-08403	271858	55.28	1.42	48.179998993873596
OTU-10876	271859	92.7	1.12	87.09999692440033
OTU-01257	271860	86.02	2.69	72.56999635696411
OTU-09085	271861	77.76	5.78	48.86000108718872
OTU-04402	271862	67.07	1.72	58.46999955177307
OTU-03740	271863	99.89	0	99.88999938964844
OTU-10492	271864	99.47	0.4	97.4700011909008
OTU-11642	271865	99.19	0	99.19000244140625
OTU-17156	271866	99.96	0.87	95.6099990606308
OTU-11488	271867	100	1.35	93.24999988079071
OTU-17711	271868	99.09	0.56	96.2899963259697
OTU-14387	271869	55.72	0	55.720001220703125
OTU-22237	271870	72.41	2.63	59.260003089904785
OTU-04150	271871	100	0.81	95.94999998807907
OTU-21273	271872	97.68	2.67	84.32999992370605
OTU-08813	271873	68.68	2.2	57.6800000667572
OTU-00477	271874	99.29	1.28	92.89000105857849
